suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case
a1_multiheavy_mixed_compute_round9_eval_seed314,40,877,6,2.0,29.812792073754917,5,14.100759506225586,0.47297681717771417,1.0,True,7,0,1,15.712032318115234,17.527143478393555,1.8151111602783203,0.1155236396876286,2.142442464828491,1.4266095161437988,0.7158329486846924,2.142442464828491,1.4266095161437988,17.527143478393555,12.285649299621582,True,1.8151111602783203,True,False,877,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,loose,5+,0.790503715937242,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,True,True,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,40,878,6,2.0,29.812792073754917,5,17.82914924621582,0.5980368830301992,1.0,True,6,42,42,11.983641624450684,15.768744468688965,3.7851028442382812,0.3158558110178621,8.57686710357666,0.9617784023284912,7.615088701248169,8.57686710357666,8.57686710357666,11.983641624450684,17.82914924621582,True,0.0,False,True,878,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,loose,5+,0.790503715937242,high_load,4,3,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,40,881,6,2.0,32.7126346896142,1,1.0828438997268677,0.03310170244620056,1.0,True,9,45,45,31.629791259765625,31.629791259765625,0.0,0.0,-7.273488521575928,-7.273488521575928,0.0,-7.273488521575928,-7.273488521575928,31.629791259765625,1.0828438997268677,True,0.0,False,True,881,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,very_tight,5+,0.790503715937242,high_load,4,4,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,40,882,6,2.0,32.7126346896142,3,4.980203628540039,0.15224098198734154,0.3333333333333333,True,10,42,42,27.732431411743164,27.732431411743164,0.0,0.0,-1.5433863401412964,-17.047775268554688,15.504388928413391,-1.5433863401412964,-1.5433863401412964,27.732431411743164,4.980203628540039,True,0.0,False,True,882,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,moderate,5+,0.790503715937242,high_load,4,3,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,40,883,6,2.0,32.7126346896142,5,8.875133514404297,0.2713059831045045,0.6,True,9,1,1,23.837501525878906,24.49622344970703,0.658721923828125,0.027633849256936228,1.9338672161102295,0.7774950861930847,1.1563721299171448,1.9338672161102295,1.9338672161102295,23.837501525878906,8.875133514404297,True,0.0,False,True,883,0.109375,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,loose,5+,0.790503715937242,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,40,884,6,2.0,32.7126346896142,5,13.654860496520996,0.4174185487069992,1.0,True,8,2,2,19.05777359008789,22.278026580810547,3.2202529907226562,0.16897320012226072,3.8763957023620605,-0.2919217646121979,4.168317466974258,3.8763957023620605,3.8763957023620605,19.05777359008789,13.654860496520996,True,0.0,False,True,884,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,loose,5+,0.790503715937242,high_load,4,3,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,40,889,6,2.0,34.388592086371155,1,1.2751613855361938,0.03708094191042977,1.0,True,8,45,45,33.11343002319336,33.11343002319336,0.0,0.0,-7.062536716461182,-7.062536716461182,0.0,-7.062536716461182,-7.062536716461182,33.11343002319336,1.2751613855361938,True,0.0,False,True,889,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,very_tight,5+,0.790503715937242,high_load,4,4,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,40,890,6,2.0,34.388592086371155,3,5.857935905456543,0.17034532529693627,0.3333333333333333,True,9,42,42,28.530656814575195,28.530656814575195,0.0,0.0,-3.5495669841766357,-16.82185173034668,13.272284746170044,-3.5495669841766357,-3.5495669841766357,28.530656814575195,5.857935905456543,True,0.0,False,True,890,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,moderate,5+,0.790503715937242,high_load,4,3,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,40,891,6,2.0,34.388592086371155,5,10.62221622467041,0.3088877904041961,0.6,True,8,1,1,23.766376495361328,23.98324203491211,0.21686553955078125,0.009124888667530308,2.317688226699829,1.9059293270111084,0.4117588996887207,2.317688226699829,2.317688226699829,23.766376495361328,10.62221622467041,True,0.0,False,True,891,0.375,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,loose,5+,0.790503715937242,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,False,True,False,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,40,892,6,2.0,34.388592086371155,5,16.09182357788086,0.467940750161108,1.0,True,7,50,50,18.296768188476562,21.792125701904297,3.4953575134277344,0.19103688025238993,7.3356170654296875,0.10060951113700867,7.235007554292679,7.3356170654296875,7.3356170654296875,18.296768188476562,16.09182357788086,True,0.0,False,True,892,0.0,4,0.023406177759170532,4.133617401123047,5.064406394958496,5.514710903167725,True,2.524383194468726,True,loose,5+,0.790503715937242,high_load,4,3,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,41,896,3,3.0,36.77080409141739,1,5.346447467803955,0.14539925356301522,1.0,True,10,81,81,31.42435646057129,31.42435646057129,0.0,0.0,-10.999464988708496,-10.999464988708496,0.0,-10.999464988708496,-10.999464988708496,31.42435646057129,5.346447467803955,True,0.0,False,True,896,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,moderate,3,0.8026424442609413,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,41,897,3,3.0,36.77080409141739,3,8.492171287536621,0.2309487512544977,0.3333333333333333,True,11,73,73,28.27863311767578,28.27863311767578,0.0,0.0,-11.935157775878906,-18.5053653717041,6.570207595825195,-11.935157775878906,-11.935157775878906,28.27863311767578,8.492171287536621,True,0.0,False,True,897,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,loose,3,0.8026424442609413,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,41,900,3,3.0,36.77080409141739,5,19.28724479675293,0.5245260546601627,1.0,True,8,1,1,17.483558654785156,20.58500862121582,3.101449966430664,0.17739237346750422,2.887291669845581,2.595189332962036,0.2921023368835449,2.887291669845581,2.887291669845581,17.483558654785156,19.28724479675293,True,0.0,False,True,900,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,loose,3,0.8026424442609413,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,41,902,3,3.0,36.77080409141739,5,29.501943588256836,0.8023197837858225,1.0,True,7,100,100,7.268860340118408,11.180540084838867,3.911679744720459,0.5381420967921278,11.41356086730957,-0.3755331039428711,11.789093971252441,11.41356086730957,11.41356086730957,7.268860340118408,29.501943588256836,True,0.0,False,True,902,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,loose,3,0.8026424442609413,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,41,905,3,3.0,37.31572933334116,1,2.2554497718811035,0.06044233389446005,1.0,True,11,47,47,35.060279846191406,35.060279846191406,0.0,0.0,-12.777059555053711,-12.777059555053711,0.0,-12.777059555053711,-12.777059555053711,35.060279846191406,2.2554497718811035,True,0.0,False,True,905,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,tight,3,0.8026424442609413,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,41,906,3,3.0,37.31572933334116,3,5.728967666625977,0.15352688447944154,0.3333333333333333,True,12,40,40,31.586761474609375,31.586761474609375,0.0,0.0,-12.051992416381836,-19.08809471130371,7.036102294921875,-12.051992416381836,-12.051992416381836,31.586761474609375,5.728967666625977,True,0.0,False,True,906,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,moderate,3,0.8026424442609413,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,41,909,3,3.0,37.31572933334116,5,15.381711959838867,0.41220451092980487,1.0,True,9,1,0,21.934017181396484,24.67864990234375,2.7446327209472656,0.12513132903329482,2.540334463119507,2.433924436569214,0.10641002655029297,2.540334463119507,2.433924436569214,24.67864990234375,12.637079238891602,True,2.7446327209472656,True,False,909,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,loose,3,0.8026424442609413,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,True,True,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,41,910,3,3.0,37.31572933334116,5,20.15945816040039,0.540240229001451,1.0,True,8,2,2,17.156272888183594,20.39772605895996,3.241453170776367,0.18893690907708297,4.390926837921143,0.9096212387084961,3.4813055992126465,4.390926837921143,4.390926837921143,17.156272888183594,20.15945816040039,True,0.0,False,True,910,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,loose,3,0.8026424442609413,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,41,915,3,3.0,41.38675036631567,1,0.19806765019893646,0.004785774395086165,1.0,True,11,15,15,41.188682556152344,41.188682556152344,0.0,0.0,-8.950944900512695,-8.950944900512695,0.0,-8.950944900512695,-8.950944900512695,41.188682556152344,0.19806765019893646,True,0.0,False,True,915,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,critical,3,0.8026424442609413,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,True,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,41,916,3,3.0,41.38675036631567,3,4.267993450164795,0.10312463318305076,0.3333333333333333,True,12,8,8,37.11875534057617,37.11875534057617,0.0,0.0,-11.632410049438477,-18.534940719604492,6.902530670166016,-11.632410049438477,-11.632410049438477,37.11875534057617,4.267993450164795,True,0.0,False,True,916,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,moderate,3,0.8026424442609413,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,41,917,3,3.0,41.38675036631567,3,8.423494338989258,0.20353118484617894,0.3333333333333333,True,11,5,5,32.9632568359375,32.9632568359375,0.0,0.0,-9.060699462890625,-12.698054313659668,3.637354850769043,-9.060699462890625,-9.060699462890625,32.9632568359375,8.423494338989258,True,0.0,False,True,917,0.0,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,loose,3,0.8026424442609413,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,41,919,3,3.0,41.38675036631567,5,16.9200382232666,0.4088274163471815,1.0,True,9,1,1,24.466712951660156,25.840242385864258,1.3735294342041016,0.056138699011912124,3.120450735092163,2.8846137523651123,0.23583698272705078,3.120450735092163,3.120450735092163,24.466712951660156,16.9200382232666,True,0.0,False,True,919,0.015625,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,True,3.2867703917747946,True,loose,3,0.8026424442609413,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,42,925,1,3.0,34.21698940939304,1,2.0532166957855225,0.06000576705389183,1.0,True,10,71,71,32.16377258300781,32.16377258300781,0.0,0.0,-9.638071060180664,-9.638071060180664,0.0,-9.638071060180664,-9.638071060180664,32.16377258300781,2.0532166957855225,True,0.0,False,True,925,0.0,4,1.6448423862457275,4.38887882232666,6.093155860900879,6.377224922180176,False,0.0,True,tight,1,0.8687035507844756,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,True,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,42,926,1,3.0,34.21698940939304,3,5.978257656097412,0.17471606237971063,0.3333333333333333,True,11,64,64,28.238731384277344,28.238731384277344,0.0,0.0,-10.191020011901855,-19.32596778869629,9.134947776794434,-10.191020011901855,-10.191020011901855,28.238731384277344,5.978257656097412,True,0.0,False,True,926,0.0,4,1.6448423862457275,4.38887882232666,6.093155860900879,6.377224922180176,False,0.0,True,moderate,1,0.8687035507844756,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,42,929,1,3.0,34.21698940939304,5,16.2026424407959,0.4735262429706352,1.0,True,8,1,1,18.014347076416016,21.241436004638672,3.2270889282226562,0.1791399329952674,2.2123234272003174,1.484285593032837,0.7280378341674805,2.2123234272003174,2.2123234272003174,18.014347076416016,16.2026424407959,True,0.0,False,True,929,0.0,4,1.6448423862457275,4.38887882232666,6.093155860900879,6.377224922180176,False,0.0,True,loose,1,0.8687035507844756,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,44,963,4,3.0,30.069468798216707,1,1.103376030921936,0.03669423089334297,1.0,True,9,4,4,28.966093063354492,28.966093063354492,0.0,0.0,-5.234563827514648,-5.234563827514648,0.0,-5.234563827514648,-5.234563827514648,28.966093063354492,1.103376030921936,True,0.0,False,True,963,0.0,4,1.2543584704399109,3.362138509750366,4.704418182373047,5.299430847167969,True,15.315633555754573,True,very_tight,4,0.5966143682906688,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,44,971,4,3.0,33.455764577192596,1,1.0643538236618042,0.031813764746162564,1.0,True,10,25,25,32.39141082763672,32.39141082763672,0.0,0.0,-12.243966102600098,-12.243966102600098,0.0,-12.243966102600098,-12.243966102600098,32.39141082763672,1.0643538236618042,True,0.0,False,True,971,0.0,4,1.2543584704399109,3.362138509750366,4.704418182373047,5.299430847167969,True,15.315633555754573,True,very_tight,4,0.5966143682906688,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,True,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,45,995,1,1.0,34.941180880226185,1,2.1970531940460205,0.06287861883023452,1.0,True,10,46,46,32.7441291809082,32.7441291809082,0.0,0.0,-12.005885124206543,-12.005885124206543,0.0,-12.005885124206543,-12.005885124206543,32.7441291809082,2.1970531940460205,True,0.0,False,True,995,0.0,4,0.9226543009281158,3.9127309322357178,5.74060583114624,6.160985946655273,False,0.0,True,tight,1,0.7265070189925681,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,True,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,45,996,1,1.0,34.941180880226185,3,6.268091201782227,0.17938979289991447,0.3333333333333333,True,11,40,40,28.6730899810791,28.6730899810791,0.0,0.0,-12.073781967163086,-19.03513526916504,6.961353302001953,-12.073781967163086,-12.073781967163086,28.6730899810791,6.268091201782227,True,0.0,False,True,996,0.0,4,0.9226543009281158,3.9127309322357178,5.74060583114624,6.160985946655273,False,0.0,True,moderate,1,0.7265070189925681,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,45,999,1,1.0,34.941180880226185,5,16.45830726623535,0.47102893639033794,1.0,True,8,1,1,18.482873916625977,21.48140525817871,2.9985313415527344,0.162232959824254,3.065007448196411,2.919173002243042,0.14583444595336914,3.065007448196411,3.065007448196411,18.482873916625977,16.45830726623535,True,0.0,False,True,999,0.0,4,0.9226543009281158,3.9127309322357178,5.74060583114624,6.160985946655273,False,0.0,True,loose,1,0.7265070189925681,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1004,3,3.0,36.0464936922347,1,1.7192472219467163,0.04769526924381787,1.0,True,10,47,47,34.327247619628906,34.327247619628906,0.0,0.0,-6.808074474334717,-6.808074474334717,0.0,-6.808074474334717,-6.808074474334717,34.327247619628906,1.7192472219467163,True,0.0,False,True,1004,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,very_tight,3,0.8450867052023121,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1005,3,3.0,36.0464936922347,3,5.510801792144775,0.1528803838508137,0.3333333333333333,True,11,40,40,30.53569221496582,30.53569221496582,0.0,0.0,-11.328546524047852,-19.34889030456543,8.020343780517578,-11.328546524047852,-11.328546524047852,30.53569221496582,5.510801792144775,True,0.0,False,True,1005,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,moderate,3,0.8450867052023121,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1008,3,3.0,36.0464936922347,5,17.456859588623047,0.4842873134255409,1.0,True,8,1,1,18.58963394165039,19.243581771850586,0.6539478302001953,0.035178090771062154,3.0764811038970947,2.687108278274536,0.3893728256225586,3.0764811038970947,3.0764811038970947,18.58963394165039,17.456859588623047,True,0.0,False,True,1008,0.046875,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,loose,3,0.8450867052023121,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1009,3,3.0,36.0464936922347,5,21.384368896484375,0.5932440774701783,1.0,True,7,18,18,14.662124633789062,17.771020889282227,3.108896255493164,0.21203586336516816,5.2739996910095215,0.14345481991767883,5.130544871091843,5.2739996910095215,5.2739996910095215,14.662124633789062,21.384368896484375,True,0.0,False,True,1009,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,loose,3,0.8450867052023121,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1013,3,2.0,28.417466121847674,1,2.5313704013824463,0.08907797727385341,1.0,True,8,23,23,25.88609504699707,25.88609504699707,0.0,0.0,-9.268998146057129,-9.268998146057129,0.0,-9.268998146057129,-9.268998146057129,25.88609504699707,2.5313704013824463,True,0.0,False,True,1013,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,tight,3,0.8450867052023121,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1014,3,2.0,28.417466121847674,3,6.414886474609375,0.22573745481401442,0.3333333333333333,True,9,20,20,22.002580642700195,22.002580642700195,0.0,0.0,-8.397512435913086,-17.666086196899414,9.268573760986328,-8.397512435913086,-8.397512435913086,22.002580642700195,6.414886474609375,True,0.0,False,True,1014,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,loose,3,0.8450867052023121,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1016,3,2.0,28.417466121847674,5,13.143755912780762,0.4625238526342675,1.0,True,7,0,1,15.273710250854492,17.032812118530273,1.7591018676757812,0.11517187630146171,2.828298568725586,2.683682441711426,0.14461612701416016,2.828298568725586,2.683682441711426,17.032812118530273,11.38465404510498,True,1.7591018676757812,True,False,1016,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,loose,3,0.8450867052023121,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,True,True,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1020,3,2.0,32.861568998166106,1,1.145600438117981,0.03486140415821025,1.0,True,10,9,9,31.71596908569336,31.71596908569336,0.0,0.0,-8.727392196655273,-8.727392196655273,0.0,-8.727392196655273,-8.727392196655273,31.71596908569336,1.145600438117981,True,0.0,False,True,1020,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,very_tight,3,0.8450867052023121,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,True,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1021,3,2.0,32.861568998166106,3,4.037323951721191,0.12285852668649208,0.3333333333333333,True,11,5,5,28.82424545288086,28.82424545288086,0.0,0.0,-8.866278648376465,-18.080703735351562,9.214425086975098,-8.866278648376465,-8.866278648376465,28.82424545288086,4.037323951721191,True,0.0,False,True,1021,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,moderate,3,0.8450867052023121,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1023,3,2.0,32.861568998166106,5,9.1646146774292,0.27888548711537925,1.0,True,9,1,1,23.69695472717285,27.726648330688477,4.029693603515625,0.17005111626832164,2.6451632976531982,1.546364426612854,1.0987988710403442,2.6451632976531982,2.6451632976531982,23.69695472717285,9.1646146774292,True,0.0,False,True,1023,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,loose,3,0.8450867052023121,high_load,4,2,True,False,True,True,True,False,medium_gap,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,46,1024,3,2.0,32.861568998166106,5,12.846714973449707,0.39093431522294747,1.0,True,8,34,34,20.014854431152344,23.053768157958984,3.0389137268066406,0.15183291675989855,4.558809757232666,-0.14962393045425415,4.70843368768692,4.558809757232666,4.558809757232666,20.014854431152344,12.846714973449707,True,0.0,False,True,1024,0.0,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,False,0.0,True,loose,3,0.8450867052023121,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,47,1029,4,3.0,33.60463999090585,1,0.46016401052474976,0.013693466457289236,1.0,True,10,60,60,33.14447784423828,33.14447784423828,0.0,0.0,-6.606304168701172,-6.606304168701172,0.0,-6.606304168701172,-6.606304168701172,33.14447784423828,0.46016401052474976,True,0.0,False,True,1029,0.0,4,0.7853751331567764,4.139580249786377,5.302955150604248,5.998647689819336,True,7.557841830449377,True,critical,4,0.7972749793559042,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,True,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,47,1030,4,3.0,33.60463999090585,3,3.877627372741699,0.11538964184086095,0.3333333333333333,True,11,55,55,29.727012634277344,29.727012634277344,0.0,0.0,-11.919843673706055,-19.43222999572754,7.512386322021484,-11.919843673706055,-11.919843673706055,29.727012634277344,3.877627372741699,True,0.0,False,True,1030,0.0,4,0.7853751331567764,4.139580249786377,5.302955150604248,5.998647689819336,True,7.557841830449377,True,moderate,4,0.7972749793559042,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,47,1031,4,3.0,33.60463999090585,3,7.33976936340332,0.2184153547066602,0.3333333333333333,True,10,52,52,26.264869689941406,26.264869689941406,0.0,0.0,-8.770200729370117,-11.295625686645508,2.5254249572753906,-8.770200729370117,-8.770200729370117,26.264869689941406,7.33976936340332,True,0.0,False,True,1031,0.0,4,0.7853751331567764,4.139580249786377,5.302955150604248,5.998647689819336,True,7.557841830449377,True,loose,4,0.7972749793559042,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,47,1033,4,3.0,33.60463999090585,5,14.52954387664795,0.4323671933572257,1.0,True,8,0,1,19.075096130371094,20.800687789916992,1.7255916595458984,0.09046306491732098,2.527534008026123,2.2474894523620605,0.2800445556640625,2.527534008026123,2.2474894523620605,20.800687789916992,12.80395221710205,True,1.7255916595458984,True,False,1033,0.0,4,0.7853751331567764,4.139580249786377,5.302955150604248,5.998647689819336,True,7.557841830449377,True,loose,4,0.7972749793559042,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,True,True,False,True
a1_multiheavy_mixed_compute_round9_eval_seed314,47,1034,4,3.0,33.60463999090585,5,17.461530685424805,0.519616656811389,1.0,True,7,18,18,16.143110275268555,19.42725944519043,3.284149169921875,0.20343967884263495,5.844733715057373,1.1495730876922607,4.695160627365112,5.844733715057373,5.844733715057373,16.143110275268555,17.461530685424805,True,0.0,False,True,1034,0.0,4,0.7853751331567764,4.139580249786377,5.302955150604248,5.998647689819336,True,7.557841830449377,True,loose,4,0.7972749793559042,high_load,4,2,True,False,True,False,False,False,near_tie,False,d4_high_load,False,False,False,False,False,False
a1_multiheavy_mixed_compute_round9_eval_seed314,47,1038,4,2.0,31.52697835523631,1,2.2333710193634033,0.07083999596150524,1.0,True,10,62,62,29.293607711791992,29.293607711791992,0.0,0.0,-7.675503730773926,-7.675503730773926,0.0,-7.675503730773926,-7.675503730773926,29.293607711791992,2.2333710193634033,True,0.0,False,True,1038,0.0,4,0.7853751331567764,4.139580249786377,5.302955150604248,5.998647689819336,True,7.557841830449377,True,tight,4,0.7972749793559042,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,False,True,False,False,True
