suite,episode_index,decision_index,predicted_next_hop,target_match,predicted_continuation_gap,predicted_on_time,selected_steps,base_predicted_next_hop,base_target_match,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,large_gap_hard_feasible_case,disagreement,correction,new_error,policy
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1434,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1435,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1436,68,True,0.0,True,5,68,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1437,70,True,0.0,True,5,70,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1438,74,True,0.0,True,5,74,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1439,82,True,0.0,True,5,82,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1440,43,True,0.0,True,5,43,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1441,38,True,0.0,True,5,38,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1442,36,True,0.0,True,5,36,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1443,34,True,0.0,True,5,34,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1444,1,True,0.0,True,5,0,False,True,True,False,True,True,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1445,2,True,0.0,True,5,2,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1446,5,True,0.0,True,5,5,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1447,9,True,0.0,True,5,9,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1448,16,True,0.0,True,5,16,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1449,31,True,0.0,True,5,31,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1450,12,True,0.0,True,5,12,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1451,7,True,0.0,True,5,7,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1452,4,True,0.0,True,5,4,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1453,2,True,0.0,True,5,2,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1454,1,False,3.1849308013916016,True,5,0,True,True,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1455,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1456,101,True,0.0,True,5,101,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1457,104,True,0.0,True,5,104,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1458,110,True,0.0,True,5,110,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,37,1459,123,True,0.0,True,5,123,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1460,79,True,0.0,True,5,79,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1461,72,True,0.0,True,5,72,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1462,69,True,0.0,True,5,69,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1463,66,True,0.0,True,5,66,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1464,1,False,1.3724899291992188,True,5,1,False,True,True,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1465,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1466,100,True,0.0,True,5,100,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1467,103,True,0.0,True,5,103,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1468,109,True,0.0,True,5,109,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1469,120,True,0.0,True,5,120,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1470,108,True,0.0,True,5,108,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1471,103,True,0.0,True,5,103,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1472,108,False,12.201654434204102,False,5,100,True,False,False,True,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1473,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1474,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1475,34,True,0.0,True,5,34,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1476,37,True,0.0,True,5,37,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1477,40,True,0.0,True,5,40,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1478,47,True,0.0,True,5,47,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1479,61,True,0.0,True,5,61,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1480,75,True,0.0,True,5,75,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1481,70,True,0.0,True,5,70,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1482,74,False,8.445396423339844,True,5,68,True,False,False,True,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1483,66,True,0.0,True,5,66,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1484,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1485,2,True,0.0,True,5,2,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1486,5,True,0.0,True,5,5,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1487,8,True,0.0,True,5,8,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1488,15,True,0.0,True,5,15,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1489,28,True,0.0,True,5,28,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1490,13,True,0.0,True,5,13,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1491,7,True,0.0,True,5,7,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1492,4,True,0.0,True,5,4,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1493,2,True,0.0,True,5,2,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1494,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1495,34,True,0.0,True,5,34,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1496,37,True,0.0,True,5,37,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1497,41,True,0.0,True,5,41,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1498,49,True,0.0,True,5,49,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1499,65,True,0.0,True,5,65,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1500,44,True,0.0,True,5,44,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1501,39,True,0.0,True,5,39,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1502,45,False,5.028730392456055,True,5,36,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1503,34,True,0.0,True,5,34,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1504,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1505,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1506,69,True,0.0,True,5,69,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1507,72,True,0.0,True,5,72,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1508,79,True,0.0,True,5,79,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,38,1509,92,True,0.0,True,5,92,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1510,112,True,0.0,True,5,112,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1511,105,True,0.0,True,5,105,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1512,113,False,5.246395111083984,True,5,101,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1513,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1514,1,False,0.13667869567871094,True,5,1,False,True,True,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1515,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1516,68,True,0.0,True,5,68,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1517,71,True,0.0,True,5,71,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1518,76,True,0.0,True,5,76,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1519,86,True,0.0,True,5,86,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1520,13,True,0.0,True,5,13,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1521,7,True,0.0,True,5,7,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1522,4,True,0.0,True,5,4,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1523,2,True,0.0,True,5,2,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1524,1,True,0.0,True,5,1,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1525,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1526,100,True,0.0,True,5,100,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1527,103,True,0.0,True,5,103,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1528,109,True,0.0,True,5,109,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1529,121,True,0.0,True,5,121,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1530,47,True,0.0,True,5,47,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1531,40,True,0.0,True,5,40,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1532,37,True,0.0,True,5,37,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1533,34,True,0.0,True,5,34,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1534,1,True,0.0,True,5,0,False,True,True,False,True,True,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1535,2,True,0.0,True,5,2,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1536,5,True,0.0,True,5,5,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1537,8,True,0.0,True,5,8,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1538,15,True,0.0,True,5,15,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1539,29,True,0.0,True,5,29,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1540,14,True,0.0,True,5,14,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1541,8,True,0.0,True,5,8,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1542,5,True,0.0,True,5,5,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1543,2,True,0.0,True,5,2,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1544,1,True,0.0,True,5,0,False,True,True,False,True,True,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1545,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1546,101,True,0.0,True,5,101,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1547,105,True,0.0,True,5,105,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1548,112,True,0.0,True,5,112,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1549,127,True,0.0,True,5,127,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1550,43,True,0.0,True,5,43,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1551,38,True,0.0,True,5,38,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1552,36,True,0.0,True,5,36,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1553,34,True,0.0,True,5,34,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1554,1,False,1.297750473022461,True,5,0,True,True,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1555,2,True,0.0,True,5,2,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1556,5,True,0.0,True,5,5,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1557,9,True,0.0,True,5,9,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1558,17,True,0.0,True,5,17,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1559,32,True,0.0,True,5,32,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1560,15,True,0.0,True,5,15,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1561,8,True,0.0,True,5,8,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1562,5,True,0.0,True,5,5,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1563,2,True,0.0,True,5,2,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1564,1,True,0.0,True,5,0,False,True,True,False,True,True,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1565,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1566,101,True,0.0,True,5,101,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1567,105,True,0.0,True,5,105,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1568,112,True,0.0,True,5,112,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1569,127,True,0.0,True,5,127,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1570,81,True,0.0,True,5,81,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1571,73,True,0.0,True,5,73,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1572,80,False,5.875295639038086,True,5,69,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1573,66,True,0.0,True,5,66,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1574,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1575,34,True,0.0,True,5,34,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1576,37,True,0.0,True,5,37,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1577,41,True,0.0,True,5,41,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1578,49,True,0.0,True,5,49,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1579,65,True,0.0,True,5,65,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1580,44,True,0.0,True,5,44,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1581,39,True,0.0,True,5,39,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1582,45,False,5.855901718139648,True,5,36,True,False,False,True,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1583,34,True,0.0,True,5,34,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1584,1,False,3.7208938598632812,True,5,0,True,True,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1585,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1586,101,True,0.0,True,5,101,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1587,104,True,0.0,True,5,104,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1588,111,True,0.0,True,5,111,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1589,124,True,0.0,True,5,124,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1590,76,True,0.0,False,5,76,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1591,71,True,0.0,True,5,71,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1592,77,False,8.474443435668945,False,5,68,True,True,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1593,66,True,0.0,True,5,66,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1594,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1595,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1596,101,True,0.0,True,5,101,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1597,104,True,0.0,True,5,104,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1598,110,True,0.0,True,5,110,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1599,122,True,0.0,True,5,122,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1600,15,True,0.0,True,5,15,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1601,8,True,0.0,True,5,8,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1602,5,True,0.0,True,5,5,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1603,2,True,0.0,True,5,2,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1604,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1605,66,True,0.0,True,5,66,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1606,68,True,0.0,True,5,68,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1607,71,True,0.0,True,5,71,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1608,77,True,0.0,True,5,77,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1609,88,True,0.0,True,5,88,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1610,17,True,0.0,True,5,17,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1611,9,True,0.0,True,5,9,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1612,5,True,0.0,True,5,5,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1613,2,True,0.0,True,5,2,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1614,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1615,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1616,68,True,0.0,True,5,68,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1617,71,True,0.0,True,5,71,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1618,77,True,0.0,True,5,77,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1619,88,True,0.0,True,5,88,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1620,75,True,0.0,True,5,75,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1621,70,True,0.0,True,5,70,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1622,74,False,6.41645622253418,True,5,68,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1623,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1624,1,True,0.0,True,5,1,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1625,2,True,0.0,True,5,2,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1626,4,True,0.0,True,5,4,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1627,6,True,0.0,True,5,6,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1628,11,True,0.0,True,5,11,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1629,20,True,0.0,True,5,20,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1630,113,True,0.0,True,5,113,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1631,105,True,0.0,True,5,105,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1632,112,False,6.720561981201172,True,5,101,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,41,1633,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
